449	форм	форма	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#37.711#38.048
450	для	для	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#38.048#38.385
451	человеческого	человеческий	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#38.385#38.722
452	глаза	глаз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#38.722#39.059
453	?	?	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#39.059#39.4
454	вот	вот	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#39.83#40.137
455	ноль	нуль	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#40.137#40.444
456	форм	форма	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#40.444#40.751
457	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#40.751#41.058
458	изобразил	изобразить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#41.058#41.365
459	в	в	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#41.365#41.672
460	черном	черный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#41.672#41.979
461	квадрате	квадрат	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#41.979#42.29
462	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#42.57#42.868
463	к	к	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#42.868#43.166
464	этому	это	PRON	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#43.166#43.464
465	шел	идти	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#43.464#43.762
466	теоретически	теоретически	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#43.762#44.06
467	и	и	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#44.26#44.579
468	как	как	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#44.579#44.898
469	только	только	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#44.898#45.217
470	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#45.217#45.536
471	теоретически	теоретически	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#45.536#45.855
472	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#45.855#46.174
473	обосновал	обосновать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#46.174#46.493
474	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#46.493#46.812
475	в	в	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#46.812#47.131
476	мировом	мировой	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#47.131#47.45
477	искусстве	искусство	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#47.45#47.769
478	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#47.769#48.088
479	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#48.088#48.407
480	реально	реально	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#48.407#48.726
481	тряхнуло	тряхнуть	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@asp1991m-words#@asp1991m#48.726#49.05
482	потому	потому	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#49.31#49.616
483	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#49.616#49.922
484	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@asp1991m-words#@asp1991m#49.922#50.228
485	поняли	понять	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#50.228#50.534
486	о	о	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#50.534#50.84
487	чем	что	PRON	_	Case=Loc	_	_	_	@asp1991m-words#@asp1991m#50.84#51.146
488	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#51.146#51.452
489	говорил	говорить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#51.452#51.758
490	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#51.758#52.064
491	не	не	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#52.064#52.37
492	потому	потому	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#52.37#52.676
493	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#52.676#52.982
494	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@asp1991m-words#@asp1991m#52.982#53.288
495	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#53.288#53.594
496	блин	блин	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#53.594#53.9
497	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#53.9#54.206
498	прикольно	прикольно	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#54.206#54.512
499	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#54.512#54.818
500	клевая	клевать	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#54.818#55.124
501	идея	идея	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#55.124#55.43
502	геометрия	геометрия	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#55.43#55.74
503	а	а	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#56.01#56.287
504	потому	потому	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#56.287#56.564
505	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#56.564#56.841
506	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#56.841#57.118
507	концептуально	концептуально	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#57.118#57.395
508	так	так	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#57.395#57.672
509	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#57.672#57.949
510	обосновал	обосновать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#57.949#58.226
511	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#58.226#58.503
512	описал	описать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#58.503#58.78
513	и	и	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#58.78#59.057
514	так	так	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#59.057#59.334
515	далее	далее	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#59.334#59.611
516	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#59.611#59.888
517	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#59.888#60.165
518	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@asp1991m-words#@asp1991m#60.165#60.442
519	смогли	мочь	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#60.442#60.719
520	прочесть	прочесть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#60.719#60.996
521	его	он	DET	_	_	_	_	_	@asp1991m-words#@asp1991m#60.996#61.273
522	концепцию	концепция	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#61.273#61.56
523	и	и	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#61.81#62.214
524	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#62.214#62.618
525	позволило	позволить	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#62.618#63.022
526	другим	другой	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#63.022#63.426
527	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#63.426#63.83
528	создавать	создавать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#63.83#64.234
529	вещи	вещь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#64.234#64.638
530	в	в	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#64.638#65.042
531	своем	свой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#65.042#65.446
532	уже	уже	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#65.446#65.85
533	восприятии	восприятие	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#65.85#66.26
534	то	тот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#66.69#66.941
535	же	же	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#66.941#67.192
536	самое	самый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#67.192#67.443
537	с	с	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#67.443#67.694
538	Кандинским	Кандинский	PROPN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#67.694#67.945
539	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#67.945#68.196
540	почему	почему	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#68.196#68.447
541	Кандинский	Кандинский	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#68.447#68.698
542	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#68.698#68.949
543	крутым	крутой	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#68.949#69.2
544	?	?	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#69.2#69.46
545	потому	потому	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#69.7#70.006
546	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#70.006#70.312
547	Кандинский	Кандинский	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#70.312#70.618
548	сделал	делать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#70.618#70.924
549	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#70.924#71.23
550	эээ	эээ	INTJ	_	_	_	_	_	@asp1991m-words#@asp1991m#71.23#71.536
551	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#71.536#71.842
552	там	там	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#71.842#72.148
553	даже	даже	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#72.148#72.454
554	книга	книга	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#72.454#72.76
555	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#72.76#73.066
556	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#73.066#73.372
557	эээ	эээ	INTJ	_	_	_	_	_	@asp1991m-words#@asp1991m#73.372#73.678
558	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#73.678#73.984
559	серию	серия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#73.984#74.29
560	манифестов	манифест	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#74.29#74.596
561	точка	точка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#74.596#74.902
562	и	и	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#74.902#75.208
563	линия	линия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#75.208#75.514
564	на	на	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#75.514#75.82
565	плоскости	плоскость	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#75.82#76.14
566	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#76.38#76.727
567	объяснил	объяснить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#76.727#77.074
568	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#77.074#77.421
569	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#77.421#77.768
570	линия	линия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#77.768#78.115
571	и	и	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#78.115#78.462
572	точка	точка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#78.462#78.809
573	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#78.809#79.156
574	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@asp1991m-words#@asp1991m#79.156#79.503
575	взаимодействуют	взаимодействовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#79.503#79.85
576	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#79.85#80.197
577	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@asp1991m-words#@asp1991m#80.197#80.544
578	движутся	двигаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@asp1991m-words#@asp1991m#80.544#80.891
579	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#80.891#81.238
580	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#81.238#81.585
581	цвет	цвет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#81.585#81.932
582	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#81.932#82.279
583	ассоциироваться	ассоциироваться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@asp1991m-words#@asp1991m#82.279#82.626
584	с	с	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#82.626#82.973
585	музыкой	музыка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#82.973#83.32
586	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#83.32#83.667
587	с	с	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#83.667#84.014
588	ощущением	ощущение	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#84.014#84.361
589	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#84.361#84.708
590	и	и	CCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#84.708#85.055
591	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@asp1991m-words#@asp1991m#85.055#85.402
592	через	через	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#85.402#85.749
593	себя	себя	PRON	_	Case=Acc	_	_	_	@asp1991m-words#@asp1991m#85.749#86.096
594	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#86.096#86.443
595	пропускаешь	пропускать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#86.443#86.8
596	почему	почему	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#87.14#87.56
597	Ротко	Ротко	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#87.56#87.98
598	стал	стать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@asp1991m-words#@asp1991m#87.98#88.4
599	известен	известный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@asp1991m-words#@asp1991m#88.4#88.82
600	?	?	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#88.82#89.24
601	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#89.24#89.66
602	потому	потому	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#89.66#90.08
603	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#90.08#90.5
604	Ротко	Ротко	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#90.5#90.92
605	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#90.92#91.34
606	пытался	пытаться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@asp1991m-words#@asp1991m#91.34#91.76
607	минимализировать	минимализировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#91.76#92.18
608	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#92.18#92.6
609	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#93.18#93.61
610	кроме	кроме	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#93.61#94.04
611	цвета	цвет	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#94.04#94.47
612	вот	вот	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#94.84#95.081
613	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@asp1991m-words#@asp1991m#95.081#95.322
614	смотришь	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#95.322#95.563
615	на	на	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#95.563#95.804
616	работу	работа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#95.804#96.045
617	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#96.045#96.286
618	вот	вот	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#96.286#96.527
619	представь	представить	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#96.527#96.768
620	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#96.768#97.009
621	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#97.009#97.25
622	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@asp1991m-words#@asp1991m#97.25#97.491
623	так	так	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#97.491#97.732
624	глаза	глаз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#97.732#97.973
625	расфокусировал	расфокусировать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#97.973#98.214
626	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#98.214#98.455
627	что	что	SCONJ	_	_	_	_	_	@asp1991m-words#@asp1991m#98.455#98.696
628	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@asp1991m-words#@asp1991m#98.696#98.937
629	видишь	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#98.937#99.178
630	только	только	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#99.178#99.419
631	цветовое	цветовой	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#99.419#99.66
632	пятно	пятно	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#99.66#99.92
633	вот	вот	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#100.18#100.415
634	какие	какой	DET	_	Case=Nom|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#100.415#100.65
635	у	у	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#100.65#100.885
636	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@asp1991m-words#@asp1991m#100.885#101.12
637	ощущения	ощущение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#101.12#101.355
638	там	там	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#101.355#101.59
639	от	от	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#101.59#101.825
640	солнца	солнце	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#101.825#102.06
641	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#102.06#102.295
642	от	от	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#102.295#102.53
643	тепла	тепло	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#102.53#102.765
644	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#102.765#103.0
645	от	от	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#103.0#103.235
646	глины	глина	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#103.235#103.47
647	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#103.47#103.705
648	от	от	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#103.705#103.94
649	грязи	грязь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#103.94#104.175
650	?	?	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#104.175#104.41
651	вот	вот	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#104.67#105.03
652	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@asp1991m-words#@asp1991m#105.03#105.39
653	пытался	пытаться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@asp1991m-words#@asp1991m#105.39#105.75
654	эмоции	эмоция	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#105.75#106.11
655	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#106.11#106.47
656	какое-то	какой-то	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#106.47#106.83
657	вот	вот	PART	_	_	_	_	_	@asp1991m-words#@asp1991m#106.83#107.19
658	то	тот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#107.19#107.55
659	состояние	состояние	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@asp1991m-words#@asp1991m#107.55#107.91
660	/	/	PUNCT	_	_	_	_	_	@asp1991m-words#@asp1991m#107.91#108.27
661	передать	передать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@asp1991m-words#@asp1991m#108.27#108.63
662	через	через	ADP	_	_	_	_	_	@asp1991m-words#@asp1991m#108.63#108.99
663	огромные	огромный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#108.99#109.35
664	работы	работа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@asp1991m-words#@asp1991m#109.35#109.71
665	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#110.01#110.325
666	Ротко	Ротко	ADV	_	Degree=Pos	_	_	_	@asp1991m-words#@asp1991m#110.325#110.64
